user_id,first_name,last_name,full_name,gender,date_of_birth,age,email,phone,address,city,state,country,zipcode,account_created_at,last_login_at,account_status,customer_segment,total_purchases,lifetime_value,average_order_value,preferred_categories,email_subscribed,sms_subscribed,preferred_language,preferred_currency,is_premium_member,referral_code,kyc_verified
USER-449773,Hannah,Barnes,Hannah Barnes,Female,1982-06-02,43,hannah.barnes763@hotmail.com,001-426-759-6089x319,1648 Vanessa Village Apt. 791,Alexismouth,Washington,Papua New Guinea,19832,2025-01-12 07:47:42,2025-11-28 07:47:42,active,regular,16,10822,676.38,books,True,False,German,USD,False,REF82737,False
USER-336540,Andrew,Reese,Andrew Reese,Male,1986-02-10,39,andrew.reese919@yahoo.com,001-782-296-3533x905,5868 Wilson Fall Suite 652,Lake Victormouth,Maryland,Gabon,54771,2023-09-17 07:47:42,2025-09-07 07:47:42,active,loyal,43,32524,756.37,"sports,grocery,clothing",True,False,French,CAD,True,REF53160,False
USER-668573,Juan,Martin,Juan Martin,Male,1994-05-18,31,juan.martin669@yahoo.com,364-991-1110x9617,8613 Sampson Keys,Lake Kellychester,Pennsylvania,Macao,28271,2025-02-19 07:47:42,2025-09-17 07:47:42,active,regular,11,19132,1739.27,"home,sports,clothing",True,False,English,CAD,False,REF79856,True
USER-293079,Tracy,Sloan,Tracy Sloan,Female,1954-05-09,71,tracy.sloan901@hotmail.com,001-260-853-8444x463,2963 Lee Row Suite 096,East Krystalhaven,Alabama,Antigua and Barbuda,97657,2025-02-04 07:47:42,2025-11-27 07:47:42,active,occasional,4,3868,967.0,"books,clothing,toys",True,True,Spanish,USD,False,REF90213,False
USER-735022,David,Fields,David Fields,Other,1968-09-07,57,david.fields237@gmail.com,(458)726-3128x1964,819 Johnson Street,North Samuelshire,Colorado,Costa Rica,20561,2022-07-27 07:47:42,2025-11-01 07:47:42,active,regular,5,10886,2177.2,"home,books",False,False,Spanish,INR,False,REF74414,False
USER-244192,Carlos,Chavez,Carlos Chavez,Male,1995-08-02,30,carlos.chavez232@yahoo.com,(233)643-8364,112 Green Falls Apt. 175,Lake Traciville,Georgia,Belize,15041,2025-09-24 07:47:42,2025-10-09 07:47:42,suspended,occasional,1,2710,2710.0,sports,True,True,Spanish,INR,False,REF90879,False
USER-821276,Susan,Clark,Susan Clark,Female,1952-01-08,73,susan.clark469@yahoo.com,9614713665,7998 Eric Streets Suite 139,East Donnaton,Maryland,Cocos (Keeling) Islands,15863,2020-12-08 07:47:42,2025-10-30 07:47:42,active,regular,6,14960,2493.33,"beauty,sports",True,True,German,INR,False,REF15559,True
USER-643899,Anthony,Johnson,Anthony Johnson,Other,1982-06-16,43,anthony.johnson753@gmail.com,451.630.5231,7686 John Flat Suite 619,North Michael,New Mexico,Falkland Islands (Malvinas),72786,2025-09-10 07:47:42,2025-09-20 07:47:42,active,regular,6,8110,1351.67,"books,toys",False,False,Spanish,INR,False,REF48590,True
USER-823468,Laura,Matthews,Laura Matthews,Other,1950-02-02,75,laura.matthews146@gmail.com,001-576-776-9459x1966,649 Sanders Crescent Apt. 562,South Garyton,South Dakota,Holy See (Vatican City State),67525,2023-04-25 07:47:42,2025-09-09 07:47:42,active,regular,8,7945,993.12,"home,sports,toys",False,False,English,EUR,False,REF69464,True
USER-576769,Hunter,Jones,Hunter Jones,Male,1991-08-12,34,hunter.jones332@yahoo.com,(525)310-5053x795,919 Fleming Mews Suite 533,New Jeff,Maine,Hungary,74026,2022-01-13 07:47:42,2025-09-08 07:47:42,active,new,0,0,0.0,"clothing,electronics,toys",False,False,English,CAD,False,REF60343,True
USER-497073,Brandon,Snyder,Brandon Snyder,Other,1982-12-18,42,brandon.snyder45@yahoo.com,(211)972-9596x39040,0171 Cummings Harbor,Johnsonside,Florida,Finland,69643,2021-08-09 07:47:42,2025-11-09 07:47:42,active,new,0,0,0.0,"home,clothing,toys",True,True,German,GBP,False,REF50569,False
USER-402808,Logan,Reed,Logan Reed,Other,1995-12-30,29,logan.reed121@hotmail.com,001-557-290-6477x15910,21358 Sarah Ways Apt. 401,North Victoria,Alabama,Sweden,90625,2025-03-05 07:47:42,2025-11-05 07:47:42,active,vip,114,56400,494.74,"electronics,books",False,True,Spanish,CAD,True,REF96438,False
USER-575779,Amber,Torres,Amber Torres,Female,1979-03-12,46,amber.torres82@yahoo.com,001-896-942-2971x252,7314 Dawson Knoll Apt. 311,New Timothy,Delaware,Paraguay,64739,2022-07-17 07:47:42,2025-09-15 07:47:42,active,vip,190,195811,1030.58,"sports,electronics,clothing",True,True,French,USD,True,REF29054,True
USER-799396,Teresa,Brown,Teresa Brown,Other,1953-12-05,71,teresa.brown618@hotmail.com,776.637.1539,6798 Kimberly Field,Port William,New Jersey,Russian Federation,17548,2024-03-28 07:47:42,2025-10-19 07:47:42,active,new,0,0,0.0,"home,clothing",False,True,German,CAD,False,REF57210,True
USER-197649,Andrea,Henderson,Andrea Henderson,Female,1987-08-23,38,andrea.henderson378@yahoo.com,001-412-671-1307,6326 Romero Center,Bellville,New Mexico,Antarctica (the territory South of 60 deg S),72630,2023-10-15 07:47:42,2025-11-22 07:47:42,active,occasional,5,1031,206.2,clothing,False,False,Hindi,INR,False,REF78766,True
USER-829630,Jeremy,Wood,Jeremy Wood,Male,1967-12-19,57,jeremy.wood60@hotmail.com,(863)343-6294x8978,431 Joshua River,North Jeffrey,Arkansas,Pitcairn Islands,07465,2025-04-20 07:47:42,2025-09-18 07:47:42,active,occasional,5,1218,243.6,"books,sports,grocery",False,False,Hindi,CAD,False,REF91689,False
USER-236014,Holly,Sullivan,Holly Sullivan,Other,1971-05-01,54,holly.sullivan509@gmail.com,647.232.3549,122 Yoder Divide Apt. 765,Stevensonbury,Idaho,Bhutan,22813,2022-12-31 07:47:42,2025-09-11 07:47:42,active,regular,10,19477,1947.7,"books,clothing,electronics",True,True,German,USD,False,REF37175,False
USER-534153,Alex,Mccann,Alex Mccann,Male,1986-11-07,39,alex.mccann359@gmail.com,(909)357-9073,11457 Navarro Plains,Maryhaven,Alaska,Aruba,66449,2022-10-09 07:47:42,2025-09-10 07:47:42,active,regular,11,16305,1482.27,books,False,False,English,USD,False,REF99893,False
USER-457943,Dawn,Tucker,Dawn Tucker,Female,1961-04-20,64,dawn.tucker583@yahoo.com,2544589714,3136 Tammy Wells Suite 824,West Tyler,Iowa,Isle of Man,32530,2022-06-17 07:47:42,2025-11-27 07:47:42,active,occasional,2,3207,1603.5,"grocery,sports,electronics",True,False,Spanish,INR,False,REF80381,False
USER-584935,Susan,Bailey,Susan Bailey,Female,1960-04-06,65,susan.bailey58@yahoo.com,001-364-843-0985,2849 Kevin Heights,Keithtown,New Jersey,South Africa,65896,2021-03-25 07:47:42,2025-09-25 07:47:42,active,regular,15,14096,939.73,beauty,False,True,Spanish,GBP,False,REF14085,False
USER-493468,Calvin,Phillips,Calvin Phillips,Other,1973-05-25,52,calvin.phillips863@gmail.com,749.210.7406,42369 Kelly Bypass,West Natasha,Kentucky,Australia,66298,2024-12-25 07:47:42,2025-09-18 07:47:42,inactive,occasional,2,1457,728.5,"beauty,grocery",True,False,German,USD,False,REF75149,True
USER-489633,Kara,Gomez,Kara Gomez,Female,1954-10-11,71,kara.gomez974@hotmail.com,+1-466-561-4494x2965,9782 Patton Village,Spencerport,Florida,El Salvador,40477,2024-03-20 07:47:42,2025-11-03 07:47:42,active,regular,10,6838,683.8,sports,True,False,Hindi,USD,False,REF73263,True
USER-299451,Jessica,Taylor,Jessica Taylor,Female,1977-05-20,48,jessica.taylor751@hotmail.com,385-475-6766x70806,62607 Combs Corner Apt. 415,New William,Maryland,Nicaragua,17183,2021-01-05 07:47:42,2025-09-24 07:47:42,active,regular,15,7347,489.8,home,True,True,German,INR,False,REF78464,True
USER-104309,Linda,Short,Linda Short,Female,2005-07-07,20,linda.short704@yahoo.com,001-450-519-8038x287,9311 Eric Crest,West Courtney,Utah,Ukraine,94760,2021-02-27 07:47:42,2025-09-15 07:47:42,inactive,occasional,3,4324,1441.33,books,True,False,Spanish,GBP,False,REF36287,True
USER-400487,Kelly,Wright,Kelly Wright,Female,1973-01-09,52,kelly.wright327@yahoo.com,4875601467,2022 George Streets,Lorrainemouth,Ohio,Tajikistan,86767,2021-07-31 07:47:42,2025-10-05 07:47:42,active,occasional,3,1723,574.33,electronics,True,True,Hindi,GBP,False,REF82006,False
USER-384218,Michael,Gonzalez,Michael Gonzalez,Male,1962-06-04,63,michael.gonzalez824@yahoo.com,219-675-4661x7662,52774 Tina Knolls Apt. 586,Smithport,Delaware,Kuwait,04968,2024-04-28 07:47:42,2025-09-18 07:47:42,active,regular,7,10101,1443.0,"grocery,electronics",True,True,German,USD,False,REF23884,False
USER-156413,Jose,Thompson,Jose Thompson,Male,1980-01-27,45,jose.thompson402@yahoo.com,+1-495-672-4461x7679,00231 Victor Springs Suite 533,Briannashire,Vermont,Bulgaria,46126,2024-11-28 07:47:42,2025-09-01 07:47:42,active,regular,19,15097,794.58,"sports,beauty",True,False,Hindi,EUR,False,REF22178,False
USER-201987,Ashley,Gilmore,Ashley Gilmore,Female,1988-09-07,37,ashley.gilmore701@yahoo.com,001-761-309-4101x75902,47743 Judy Mews,Andersonshire,New Hampshire,Qatar,73438,2022-04-20 07:47:42,2025-09-01 07:47:42,inactive,occasional,4,2398,599.5,books,False,False,Spanish,GBP,False,REF52567,False
USER-611187,Robert,Stokes,Robert Stokes,Male,2003-02-12,22,robert.stokes487@gmail.com,001-301-730-2056,559 Laurie Mill Suite 619,Leeborough,Utah,Colombia,75260,2025-04-12 07:47:42,2025-10-17 07:47:42,active,regular,10,9624,962.4,"home,books,electronics",False,True,French,CAD,False,REF95124,True
USER-930924,Angela,Patton,Angela Patton,Female,1973-03-25,52,angela.patton473@gmail.com,673-609-8503,938 Ross Centers,Carlosburgh,Virginia,Iceland,38258,2023-09-01 07:47:42,2025-09-16 07:47:42,active,regular,12,13977,1164.75,"toys,electronics",False,True,Hindi,INR,False,REF67062,False
USER-670977,Amy,Snow,Amy Snow,Other,1992-07-13,33,amy.snow178@yahoo.com,700-256-4350x238,9918 Potts Groves,Port Stacyton,New York,Dominica,45831,2022-03-13 07:47:42,2025-09-06 07:47:42,active,loyal,49,43327,884.22,"clothing,books",False,False,Hindi,USD,True,REF68355,True
USER-422998,Miranda,Garcia,Miranda Garcia,Female,2003-06-10,22,miranda.garcia613@hotmail.com,556.874.3000,6821 Wilson Ridges,New Timothyfurt,Utah,Pitcairn Islands,49945,2025-04-21 07:47:42,2025-09-04 07:47:42,active,occasional,4,3182,795.5,"electronics,grocery,clothing",True,True,Spanish,EUR,False,REF69372,False
USER-508926,Toni,Richardson,Toni Richardson,Other,1971-02-13,54,toni.richardson458@yahoo.com,(203)331-9036x89003,342 Mendoza Crossing Apt. 148,Whiteton,Florida,Azerbaijan,41674,2024-10-25 07:47:42,2025-11-04 07:47:42,active,occasional,3,2955,985.0,"books,sports,beauty",False,True,Hindi,USD,False,REF90149,False
USER-988811,Daniel,Thornton,Daniel Thornton,Male,1953-10-11,72,daniel.thornton302@yahoo.com,774.358.4384,28348 David Stream,Thorntonfort,Minnesota,Austria,37172,2025-07-25 07:47:42,2025-10-14 07:47:42,suspended,new,0,0,0.0,beauty,True,False,English,EUR,False,REF66585,False
USER-755584,Rose,Thomas,Rose Thomas,Female,1962-03-01,63,rose.thomas392@hotmail.com,271.607.0449x641,33626 Donna Bypass Suite 095,Simpsonfurt,South Carolina,Timor-Leste,50919,2023-08-21 07:47:42,2025-10-13 07:47:42,active,regular,11,15854,1441.27,sports,False,False,German,EUR,False,REF47810,True
USER-240800,Thomas,Solomon,Thomas Solomon,Male,2003-10-10,22,thomas.solomon664@hotmail.com,805.696.6018,67320 Marsh Harbor Apt. 384,Colemanshire,Ohio,Togo,68515,2025-10-28 07:47:42,2025-11-12 07:47:42,suspended,occasional,4,4077,1019.25,clothing,True,False,German,CAD,False,REF65797,True
USER-576467,Matthew,Foster,Matthew Foster,Other,1980-07-26,45,matthew.foster566@yahoo.com,(944)290-1495x427,0914 Ashley Mill,Johnsonstad,Alabama,Kazakhstan,63442,2021-04-25 07:47:42,2025-10-04 07:47:42,active,regular,12,8044,670.33,grocery,True,False,German,CAD,False,REF85543,False
USER-135087,Christopher,Miranda,Christopher Miranda,Male,1971-03-17,54,christopher.miranda495@yahoo.com,723.222.9031x0287,58093 Rodriguez Parkways Suite 181,North Stephanie,Virginia,Micronesia,34455,2021-12-17 07:47:42,2025-10-14 07:47:42,active,loyal,35,42626,1217.89,"books,sports,grocery",True,True,Spanish,INR,True,REF92662,True
USER-817303,Joel,Nguyen,Joel Nguyen,Other,1973-04-23,52,joel.nguyen818@hotmail.com,(216)442-0595x56574,358 Case Lane,Sarahshire,Arizona,Heard Island and McDonald Islands,03847,2022-08-30 07:47:42,2025-10-22 07:47:42,active,occasional,3,4882,1627.33,"grocery,books",False,False,German,GBP,False,REF48616,False
USER-275645,Ronald,Johnson,Ronald Johnson,Male,1963-09-08,62,ronald.johnson946@gmail.com,(911)939-8986x8180,53751 Sean Lodge Suite 158,Port Barbara,Louisiana,Ghana,32486,2022-07-25 07:47:42,2025-10-23 07:47:42,active,occasional,5,2633,526.6,"home,books",True,False,Hindi,USD,False,REF47593,False
USER-186518,Jonathan,Melendez,Jonathan Melendez,Male,1975-08-10,50,jonathan.melendez79@yahoo.com,+1-637-663-9283x692,327 Garrett Manor Suite 871,North Rickyhaven,Massachusetts,Guam,19951,2021-02-20 07:47:42,2025-10-26 07:47:42,inactive,regular,13,9509,731.46,clothing,True,True,German,GBP,False,REF32989,False
USER-920539,David,Johnson,David Johnson,Other,1992-05-15,33,david.johnson497@gmail.com,001-521-628-8665x268,57676 Todd Squares,Brittanyville,Michigan,British Indian Ocean Territory (Chagos Archipelago),95158,2024-11-24 07:47:42,2025-09-24 07:47:42,suspended,occasional,3,1191,397.0,"home,toys,sports",False,False,Spanish,INR,False,REF93568,True
USER-321099,Dennis,White,Dennis White,Other,1961-09-23,64,dennis.white863@hotmail.com,612.309.9576x57289,5652 Bobby Street Apt. 684,Petersonshire,Maryland,Djibouti,68354,2023-12-24 07:47:42,2025-11-24 07:47:42,active,occasional,1,930,930.0,"grocery,home",False,True,German,INR,False,REF72205,False
USER-252200,Barbara,Gilbert,Barbara Gilbert,Other,1952-01-07,73,barbara.gilbert446@yahoo.com,521-644-7732x4491,90883 Tracy View,New Mary,Connecticut,Cambodia,99442,2025-11-05 07:47:42,2025-10-25 07:47:42,active,new,0,0,0.0,"beauty,books,grocery",True,True,Hindi,GBP,False,REF66595,False
USER-451238,Allison,Harris,Allison Harris,Female,1990-07-09,35,allison.harris822@yahoo.com,001-478-627-4117x6741,2854 Mccoy Passage,West Lindabury,Texas,Saint Martin,95837,2025-05-12 07:47:42,2025-10-29 07:47:42,active,occasional,4,4277,1069.25,"sports,beauty,toys",True,False,Spanish,GBP,False,REF81776,True
USER-805483,Michael,Jones,Michael Jones,Male,1954-08-24,71,michael.jones70@yahoo.com,5614853800,2742 Cynthia Corners,Lake James,Missouri,Namibia,62119,2025-11-05 07:47:42,2025-10-09 07:47:42,active,loyal,23,42462,1846.17,books,False,True,English,USD,True,REF91185,True
USER-159645,Stephanie,Vincent,Stephanie Vincent,Other,1965-09-17,60,stephanie.vincent916@gmail.com,8616789320,3477 Harper Plains,Lake Michael,Missouri,Nicaragua,70029,2021-03-24 07:47:42,2025-11-03 07:47:42,active,new,0,0,0.0,"clothing,electronics,books",True,False,Hindi,EUR,False,REF24528,True
USER-365641,Karen,Davis,Karen Davis,Female,1978-01-12,47,karen.davis677@yahoo.com,(975)836-1275x15627,545 Myers Mills,West Josephborough,Kansas,Poland,54110,2025-06-27 07:47:42,2025-09-10 07:47:42,active,regular,13,17605,1354.23,"beauty,home,clothing",True,False,English,INR,False,REF60933,False
USER-162976,Jessica,Green,Jessica Green,Female,1954-12-21,70,jessica.green272@yahoo.com,735.404.7639x2831,8108 Michael Flat Apt. 863,Lake Andrewfurt,Ohio,Netherlands,12330,2024-11-30 07:47:42,2025-10-05 07:47:42,active,loyal,49,26575,542.35,grocery,True,True,Hindi,INR,True,REF38624,True
USER-563031,Kelly,Martin,Kelly Martin,Other,1991-04-24,34,kelly.martin106@yahoo.com,(638)630-0081x86702,624 Charles Parkways Suite 008,North Joseph,Iowa,Anguilla,16707,2025-09-19 07:47:42,2025-11-21 07:47:42,active,loyal,43,28211,656.07,grocery,True,True,English,INR,True,REF44922,True
USER-834061,Lisa,Hernandez,Lisa Hernandez,Female,1950-09-11,75,lisa.hernandez401@hotmail.com,(639)945-6804x4731,4883 Smith Parks Suite 581,Davischester,Maine,Honduras,74031,2022-09-10 07:47:42,2025-11-30 07:47:42,active,regular,20,12833,641.65,"clothing,books,grocery",True,False,German,USD,False,REF84349,False
USER-449636,Shaun,Lane,Shaun Lane,Other,1987-12-09,37,shaun.lane411@yahoo.com,001-537-957-9145x21182,74645 Benjamin Spurs,East Richardfort,Kansas,Nauru,69104,2025-08-08 07:47:42,2025-09-11 07:47:42,active,new,0,0,0.0,"beauty,electronics",False,False,Spanish,EUR,False,REF82676,True
USER-502824,Annette,Russell,Annette Russell,Other,1994-12-02,30,annette.russell307@yahoo.com,001-338-378-7535x778,37106 Jackson Unions,South Davidtown,Vermont,Jamaica,21746,2022-01-04 07:47:42,2025-10-12 07:47:42,active,occasional,3,4485,1495.0,"grocery,beauty,clothing",True,True,Spanish,USD,False,REF87718,True
USER-612997,Kelly,Taylor,Kelly Taylor,Female,2003-11-04,22,kelly.taylor812@hotmail.com,(460)641-6448x59592,947 Clark Isle Apt. 287,Port Christina,Utah,Mali,94148,2022-11-18 07:47:42,2025-09-09 07:47:42,active,regular,19,5268,277.26,beauty,True,False,English,EUR,False,REF95701,False
USER-811016,Alejandro,Butler,Alejandro Butler,Other,1998-01-27,27,alejandro.butler759@yahoo.com,304-233-1875,0344 Silva Inlet,North Michael,New Jersey,Nigeria,73790,2022-08-31 07:47:42,2025-11-01 07:47:42,active,new,0,0,0.0,grocery,True,False,Hindi,USD,False,REF41808,True
USER-115063,Jacob,Wang,Jacob Wang,Male,1967-11-27,58,jacob.wang52@yahoo.com,+1-483-619-2134,9994 Clark Alley Apt. 319,Port Alexa,Connecticut,Mongolia,85020,2024-03-10 07:47:42,2025-11-18 07:47:42,active,regular,10,18686,1868.6,clothing,False,True,English,EUR,False,REF65864,False
USER-950941,Dwayne,Martin,Dwayne Martin,Other,1964-11-03,61,dwayne.martin412@gmail.com,810-828-7675x48138,324 Mary Points,Kellyhaven,Missouri,Singapore,42047,2024-02-04 07:47:42,2025-11-15 07:47:42,active,new,0,0,0.0,beauty,True,True,Hindi,EUR,False,REF53975,True
USER-226610,Jessica,Neal,Jessica Neal,Female,1998-03-07,27,jessica.neal776@hotmail.com,886-552-0575,75830 Murphy Land,South Neil,Oklahoma,Nicaragua,98494,2023-08-02 07:47:42,2025-11-09 07:47:42,active,occasional,5,1851,370.2,"electronics,clothing,grocery",False,True,English,INR,False,REF20580,True
USER-107574,Thomas,Shaw,Thomas Shaw,Male,2001-12-05,23,thomas.shaw724@hotmail.com,904-976-0440x907,16107 Leon Walks,North Mikeberg,New Mexico,China,92990,2022-04-05 07:47:42,2025-09-16 07:47:42,active,occasional,4,4399,1099.75,home,False,False,German,EUR,False,REF32878,True
USER-725236,Joshua,Lucero,Joshua Lucero,Male,1962-02-13,63,joshua.lucero512@hotmail.com,+1-305-552-9580x660,49386 Cynthia Ville Apt. 448,Lake Joseph,Wisconsin,Sweden,23122,2022-06-25 07:47:42,2025-11-19 07:47:42,active,occasional,3,3349,1116.33,"sports,clothing,electronics",True,False,Hindi,CAD,False,REF38740,False
USER-907750,Michael,Peterson,Michael Peterson,Other,1965-07-08,60,michael.peterson214@hotmail.com,797-211-1212,3240 Mccarthy Fall,East Danamouth,Hawaii,Seychelles,11153,2024-05-12 07:47:42,2025-11-24 07:47:42,active,loyal,45,24889,553.09,"grocery,clothing",True,True,English,GBP,True,REF47363,True
USER-555786,Diana,Cunningham,Diana Cunningham,Female,1986-05-09,39,diana.cunningham632@gmail.com,943.724.4741,96289 Victoria Mews,Kelseyhaven,Mississippi,Mozambique,59440,2021-05-26 07:47:42,2025-10-03 07:47:42,active,vip,63,331731,5265.57,grocery,True,True,Spanish,INR,True,REF87687,False
USER-539422,Gregory,Cochran,Gregory Cochran,Male,1960-10-04,65,gregory.cochran694@yahoo.com,558.984.1834,9559 Barrett Bypass,New Dominiqueburgh,Arizona,Eritrea,62787,2024-02-01 07:47:42,2025-11-01 07:47:42,active,occasional,3,2365,788.33,"toys,grocery,clothing",False,True,English,INR,False,REF86689,False
USER-156978,Erica,Garcia,Erica Garcia,Female,1998-04-18,27,erica.garcia222@gmail.com,(467)955-1254,673 Cummings Rapid Suite 764,South Lisamouth,Idaho,Mayotte,78302,2022-06-30 07:47:42,2025-10-03 07:47:42,active,loyal,31,24469,789.32,beauty,False,True,French,EUR,True,REF14206,True
USER-394234,Andrew,Hickman,Andrew Hickman,Male,2000-02-28,25,andrew.hickman873@hotmail.com,466-649-6902,14257 Martin Alley Apt. 324,New Karen,Rhode Island,Turks and Caicos Islands,17526,2023-04-21 07:47:42,2025-10-03 07:47:42,inactive,regular,15,8602,573.47,"home,toys,beauty",True,True,English,INR,False,REF78389,False
USER-326956,Kyle,Lopez,Kyle Lopez,Other,1977-10-29,48,kyle.lopez858@gmail.com,(513)928-5072x51786,2654 Carlson Place,Mccarthyville,Missouri,Paraguay,51301,2023-04-27 07:47:42,2025-10-26 07:47:42,inactive,vip,159,435969,2741.94,beauty,False,True,Hindi,EUR,True,REF85196,True
USER-538065,Benjamin,Freeman,Benjamin Freeman,Male,2005-09-13,20,benjamin.freeman482@hotmail.com,2398235558,6156 Ronald Haven,East Vincent,California,United States Virgin Islands,06300,2021-10-19 07:47:42,2025-09-27 07:47:42,active,vip,185,256737,1387.77,"clothing,sports,toys",True,True,Hindi,USD,True,REF63296,True
USER-239158,Emily,Leonard,Emily Leonard,Female,1989-06-04,36,emily.leonard245@gmail.com,262-426-8171x516,0464 Cassandra Unions Suite 857,Parkstown,Florida,Ghana,64220,2022-04-13 07:47:42,2025-11-19 07:47:42,active,vip,128,134831,1053.37,"electronics,sports,toys",True,False,Spanish,GBP,True,REF92157,False
