transaction_id,user_id,product_id,category,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_amount,shipping_fee,total_amount,payment_method,status,transaction_timestamp,delivery_pincode,delivery_city,delivery_state,delivery_country,expected_delivery_date,actual_delivery_date,customer_email,customer_phone,order_source,is_first_purchase,coupon_code
TXN-DAF28B7121EA,USER-138436,PROD-82298,books,3,1213,3639,5,181.95,622.27,0,4079.32,debit_card,completed,2025-08-21 23:51:09,13556,Port Carlostown,Idaho,MU,2025-08-28,2025-08-28,eric99@example.org,001-218-277-3477x84858,mobile_app,True,COUP8613
TXN-85EDBF89A20D,USER-625465,PROD-76900,clothing,1,3550,3550,0,0.0,639.0,0,4189.0,credit_card,cancelled,2025-06-25 10:38:09,56915,South Shannonfurt,New Hampshire,PK,2025-07-02,,johnsonangela@example.com,001-927-962-4671x978,web,False,
TXN-613CC60C218A,USER-266956,PROD-33480,jewelry,2,75162,150324,20,30064.8,21646.66,0,141905.86,upi,completed,2025-08-31 06:34:09,74196,New Brian,Kentucky,SA,2025-09-06,2025-09-03,wjensen@example.com,700-790-2559x05616,web,False,COUP7052
TXN-DD1CB848B263,USER-345386,PROD-15610,sports,3,8885,26655,0,0.0,4797.9,0,31452.9,debit_card,completed,2025-11-19 06:07:09,54493,Brianbury,Kansas,GW,2025-11-24,2025-11-21,brittany14@example.org,220-785-0769x86407,mobile_web,False,
TXN-B009E02C26E6,USER-975427,PROD-44513,jewelry,1,72349,72349,0,0.0,13022.82,0,85371.82,credit_card,completed,2025-11-10 15:32:09,50011,Morrisville,New York,BZ,2025-11-16,2025-11-13,matthewshaw@example.net,629-845-6371x83440,mobile_web,False,
TXN-DAB0E72B8A1A,USER-470040,PROD-55224,grocery,1,1673,1673,5,83.65,286.08,0,1875.43,debit_card,completed,2025-10-19 00:44:09,30108,Lake Meganville,Pennsylvania,LU,2025-10-26,2025-10-26,carlos87@example.com,551.848.4685,mobile_app,True,COUP3461
TXN-247DE0096E7E,USER-295984,PROD-30625,beauty,2,2615,5230,0,0.0,941.4,0,6171.4,credit_card,completed,2025-10-31 16:05:09,53231,Colleenmouth,Texas,SY,2025-11-06,2025-11-05,nicoleburton@example.net,(297)537-4896,web,True,
TXN-7E06FAF0B7E1,USER-778700,PROD-63857,electronics,1,16469,16469,5,823.45,2816.2,0,18461.75,credit_card,completed,2025-11-19 13:39:09,48247,Hernandezberg,West Virginia,LA,2025-11-22,2025-11-22,megan65@example.org,+1-536-244-2493x6312,mobile_app,True,COUP9464
TXN-ECFDE08CB085,USER-525151,PROD-88558,jewelry,1,84574,84574,10,8457.4,13700.99,0,89817.59,debit_card,completed,2025-11-09 01:20:09,32690,Stevenside,Nevada,NO,2025-11-16,2025-11-14,harrisjoseph@example.org,348-820-7001x594,mobile_app,True,COUP4594
TXN-A1170C57FA1D,USER-970699,PROD-63840,jewelry,2,19705,39410,10,3941.0,6384.42,0,41853.42,credit_card,completed,2025-09-24 02:02:09,48137,South Sherryberg,Kansas,CG,2025-09-29,2025-09-29,boydmaria@example.net,571-439-1559x636,mobile_web,True,COUP4765
TXN-84D3E9F2D5D9,USER-496583,PROD-60523,home,1,3757,3757,5,187.85,642.45,0,4211.6,paypal,completed,2025-10-22 12:42:09,14501,East Tara,New Hampshire,NE,2025-10-26,2025-10-27,michelle07@example.net,(615)286-7342x575,mobile_web,True,COUP9706
TXN-8FE4B1836C46,USER-627778,PROD-25403,clothing,2,4250,8500,15,1275.0,1300.5,0,8525.5,debit_card,completed,2025-06-09 11:21:09,85094,Port Joditon,Vermont,SV,2025-06-16,2025-06-14,johnnycruz@example.net,001-551-683-7606x441,mobile_app,True,COUP9680
TXN-8ACCE018C594,USER-549793,PROD-40079,grocery,2,1667,3334,0,0.0,600.12,0,3934.12,upi,pending,2025-06-04 13:42:09,28076,South Crystal,Wyoming,BA,2025-06-10,,rmccormick@example.org,001-777-965-6124x81569,web,False,
TXN-FAF5B2E3507C,USER-600318,PROD-40475,clothing,1,2620,2620,5,131.0,448.02,0,2937.02,credit_card,completed,2025-11-28 13:15:09,91623,Port Brettburgh,South Dakota,PA,2025-12-01,2025-12-04,aarongonzalez@example.com,691-412-3829x65772,web,False,COUP4365
TXN-A0F316717647,USER-821175,PROD-51405,toys,1,3167,3167,0,0.0,570.06,0,3737.06,debit_card,completed,2025-07-15 18:12:09,90608,Laurenborough,Colorado,NI,2025-07-20,2025-07-21,hunter69@example.org,4082931734,mobile_app,False,
TXN-87A3A9B0C36E,USER-891645,PROD-36698,toys,2,4722,9444,0,0.0,1699.92,0,11143.92,credit_card,completed,2025-09-26 22:12:09,53065,Burkeberg,Colorado,MN,2025-10-01,2025-10-04,staceywilson@example.net,567.571.3334x47626,mobile_web,False,
TXN-E679636919E9,USER-871523,PROD-28096,clothing,1,2182,2182,5,109.1,373.12,0,2446.02,credit_card,completed,2025-08-19 20:57:09,37590,South Henry,Georgia,AT,2025-08-26,2025-08-25,theresa39@example.com,859.571.0725,mobile_web,True,COUP3633
TXN-8560DF922A18,USER-508004,PROD-93345,electronics,2,6469,12938,0,0.0,2328.84,0,15266.84,debit_card,completed,2025-09-24 00:25:09,93999,Ericksonview,California,BY,2025-09-27,2025-09-30,williamssarah@example.com,(499)200-4896x465,web,False,
TXN-32E4A50EDDC0,USER-520106,PROD-90473,automotive,2,19274,38548,5,1927.4,6591.71,0,43212.31,net_banking,completed,2025-06-19 16:20:09,76586,West Geoffrey,New York,LU,2025-06-22,2025-06-22,uanderson@example.net,662.741.5027x45644,mobile_web,False,COUP4190
TXN-03D5275AA804,USER-135241,PROD-88579,automotive,2,34304,68608,5,3430.4,11731.97,0,76909.57,debit_card,completed,2025-06-16 07:38:09,57618,West Jillian,New York,CZ,2025-06-19,2025-06-20,jbrown@example.org,920.274.2761,mobile_app,False,COUP7474
TXN-5D6630D54B70,USER-525146,PROD-86818,sports,1,8882,8882,10,888.2,1438.88,0,9432.68,paypal,completed,2025-07-09 13:26:09,58371,Vanessaside,New York,PK,2025-07-14,2025-07-17,urodriguez@example.org,551-234-2284,mobile_app,True,COUP4187
TXN-EF5EA9AA7982,USER-576849,PROD-62947,jewelry,1,1609,1609,0,0.0,289.62,0,1898.62,credit_card,completed,2025-09-15 21:41:09,69446,South Samantha,Kansas,SB,2025-09-22,2025-09-19,clayanthony@example.net,+1-216-759-1520x17774,mobile_web,False,
TXN-55BD3D79A04F,USER-827912,PROD-68034,toys,1,4813,4813,0,0.0,866.34,0,5679.34,credit_card,completed,2025-06-08 16:51:09,06248,Nguyenshire,Florida,GH,2025-06-15,2025-06-16,solisjustin@example.org,001-518-496-1642x3610,web,False,
TXN-0650F0CDC6D6,USER-221916,PROD-43792,clothing,2,3434,6868,20,1373.6,988.99,0,6483.39,debit_card,completed,2025-09-10 18:26:09,51422,Mitchellberg,Delaware,KG,2025-09-17,2025-09-16,vowen@example.com,+1-892-351-5837x76749,web,False,COUP5067
TXN-B2AE2BB93795,USER-401244,PROD-22190,toys,2,5718,11436,0,0.0,2058.48,0,13494.48,debit_card,completed,2025-09-10 20:35:09,99655,Shepherdburgh,Nevada,ZM,2025-09-17,2025-09-14,gdavis@example.com,632.478.8147x617,web,True,
TXN-F59520CBD8C2,USER-623238,PROD-36170,sports,1,12449,12449,0,0.0,2240.82,0,14689.82,credit_card,completed,2025-06-24 20:39:09,17250,Mckenziehaven,Nevada,KE,2025-06-27,2025-06-26,arnoldsamantha@example.net,686-361-7945,web,False,
TXN-59D46B9159FA,USER-743644,PROD-10868,automotive,2,3269,6538,0,0.0,1176.84,0,7714.84,credit_card,pending,2025-07-05 23:17:09,66488,North Joymouth,Idaho,EG,2025-07-09,,awilliams@example.net,659-377-9452x3219,mobile_web,False,
TXN-686CBA7EC869,USER-517206,PROD-39110,jewelry,1,17809,17809,10,1780.9,2885.06,0,18913.16,debit_card,completed,2025-07-24 20:23:09,57359,North Randalltown,Hawaii,TD,2025-07-28,2025-07-29,zstevens@example.net,001-597-349-9564x1220,web,False,COUP6171
TXN-FAB1F69197D1,USER-822689,PROD-11103,electronics,1,44678,44678,5,2233.9,7639.94,0,50084.04,credit_card,completed,2025-09-25 02:13:09,02583,Port Anthony,New Mexico,CF,2025-09-30,2025-09-28,debragraham@example.net,+1-331-447-2760,mobile_app,False,COUP6621
TXN-79B074AD0345,USER-483699,PROD-34105,grocery,1,918,918,10,91.8,148.72,0,974.92,credit_card,pending,2025-09-19 17:37:09,20479,Maynardfort,Alaska,PG,2025-09-26,,jameshudson@example.com,6502166799,web,True,COUP2636
TXN-12968DA9BDB8,USER-855829,PROD-45382,sports,1,9498,9498,0,0.0,1709.64,0,11207.64,credit_card,cancelled,2025-10-22 15:57:09,64398,Tuckershire,Washington,VA,2025-10-25,,dhall@example.net,3699581467,web,False,
TXN-7558F963FBB2,USER-623866,PROD-27625,automotive,2,35495,70990,10,7099.0,11500.38,0,75391.38,credit_card,completed,2025-07-08 06:23:09,82119,Shanechester,Alaska,DK,2025-07-11,2025-07-15,jessica75@example.com,883.895.9724,web,True,COUP4530
TXN-E9B44561F29D,USER-953350,PROD-43330,grocery,2,1768,3536,0,0.0,636.48,0,4172.48,credit_card,completed,2025-07-09 13:49:09,88726,Lauraburgh,South Carolina,GE,2025-07-14,2025-07-13,hannah17@example.org,(532)597-1674,web,False,
TXN-627EDC25A9D9,USER-227126,PROD-56018,jewelry,1,27077,27077,5,1353.85,4630.17,0,30353.32,debit_card,cancelled,2025-09-18 20:28:09,73485,North Michaelview,Minnesota,GD,2025-09-25,,greggvillarreal@example.net,5159619318,mobile_app,False,COUP2284
TXN-65DB6715BD75,USER-499581,PROD-90434,books,2,1049,2098,0,0.0,377.64,0,2475.64,credit_card,completed,2025-09-04 18:08:09,34294,Kristenton,Wyoming,TH,2025-09-11,2025-09-10,paula89@example.net,207-371-1991,mobile_app,True,
TXN-D1EA19FB39B6,USER-182954,PROD-31233,beauty,1,1084,1084,5,54.2,185.36,0,1215.16,upi,completed,2025-08-20 22:52:09,22396,Port Jamiestad,Hawaii,ZA,2025-08-26,2025-08-28,jean87@example.net,225-552-1376,mobile_app,False,COUP7782
TXN-A751BE8EB551,USER-275445,PROD-34102,electronics,2,8694,17388,5,869.4,2973.35,0,19491.95,net_banking,completed,2025-11-10 01:38:09,62585,Justinburgh,Colorado,IQ,2025-11-16,2025-11-12,jennifer65@example.net,+1-932-486-3266x67850,web,True,COUP8752
TXN-CC8F6C6D36F8,USER-675074,PROD-17055,electronics,1,26518,26518,20,5303.6,3818.59,0,25032.99,credit_card,completed,2025-11-08 10:49:09,01804,North Matthewfurt,Wyoming,DM,2025-11-14,2025-11-12,wbrown@example.org,+1-429-808-4668x45504,web,True,COUP5655
TXN-7434A07C7DA6,USER-564687,PROD-92114,home,1,4501,4501,0,0.0,810.18,0,5311.18,credit_card,completed,2025-09-07 16:19:09,58983,New Claudia,South Carolina,CF,2025-09-14,2025-09-11,zterry@example.net,(334)610-8562x8843,mobile_web,False,
TXN-7ABCFCBF0355,USER-241678,PROD-80685,home,1,19560,19560,5,978.0,3344.76,0,21926.76,debit_card,completed,2025-07-18 11:08:09,68833,Katherineburgh,Alaska,AT,2025-07-25,2025-07-22,john46@example.net,905-648-5101,mobile_app,False,COUP9841
TXN-C052896BEC4C,USER-338161,PROD-21738,grocery,1,680,680,0,0.0,122.4,0,802.4,credit_card,completed,2025-10-26 20:30:09,75531,South Matthewbury,West Virginia,TT,2025-11-01,2025-11-01,michaelmitchell@example.net,001-526-783-1589,web,False,
TXN-F76562C42EEB,USER-892170,PROD-72530,books,2,118,236,10,23.6,38.23,50,300.63,debit_card,completed,2025-07-12 20:36:09,60048,East Jenniferchester,Colorado,BW,2025-07-18,2025-07-18,colemandavid@example.org,815.986.9886x497,mobile_app,False,COUP5094
TXN-5B6FE342F184,USER-271200,PROD-94671,toys,1,6986,6986,0,0.0,1257.48,0,8243.48,credit_card,completed,2025-06-26 09:05:09,90811,Dennischester,Hawaii,CV,2025-07-01,2025-06-30,toddellis@example.net,381.737.7028x51961,mobile_web,False,
TXN-BD60D7A0675D,USER-532961,PROD-34641,clothing,1,1794,1794,0,0.0,322.92,0,2116.92,debit_card,completed,2025-06-03 12:17:09,75443,Billyberg,Delaware,MR,2025-06-07,2025-06-07,vickie44@example.com,4229960443,web,True,
TXN-272B03AB409B,USER-152042,PROD-80119,electronics,4,12685,50740,0,0.0,9133.2,0,59873.2,credit_card,completed,2025-11-28 00:43:09,00774,New Michaelton,Nebraska,RO,2025-12-02,2025-11-30,ariel56@example.com,001-892-828-7772x5199,mobile_app,True,
TXN-ED6CCD4EE7D3,USER-458521,PROD-65082,books,5,1120,5600,0,0.0,1008.0,0,6608.0,upi,completed,2025-10-24 06:31:09,31017,Morganton,Texas,PA,2025-10-30,2025-10-26,debbie20@example.net,+1-548-918-1398x9098,mobile_web,False,
TXN-3CA8F4C31ECE,USER-290425,PROD-35191,books,2,881,1762,0,0.0,317.16,0,2079.16,upi,completed,2025-08-09 00:01:09,66382,North Dominiqueside,Idaho,AM,2025-08-12,2025-08-12,kristin39@example.com,789-856-9070,mobile_app,True,
TXN-3D438D8A20E5,USER-646453,PROD-97294,sports,1,8146,8146,20,1629.2,1173.02,0,7689.82,net_banking,completed,2025-11-19 07:49:09,24160,Johnsonhaven,Massachusetts,MU,2025-11-26,2025-11-25,christopher18@example.org,222-241-2462x0952,web,False,COUP8884
TXN-B986B12552A3,USER-769536,PROD-49166,sports,3,6305,18915,15,2837.25,2893.99,0,18971.74,credit_card,completed,2025-06-20 18:28:09,39563,Garciaberg,Nebraska,LI,2025-06-23,2025-06-23,nicholas10@example.org,699.237.8861,mobile_app,True,COUP7484
TXN-CC717D17C421,USER-927477,PROD-41862,electronics,1,3252,3252,5,162.6,556.09,0,3645.49,debit_card,completed,2025-11-08 00:38:09,42225,Tranland,New Mexico,AT,2025-11-14,2025-11-10,bschultz@example.com,+1-991-338-2496,mobile_web,False,COUP1983
TXN-4C635D32F9F1,USER-162678,PROD-56598,home,2,17775,35550,0,0.0,6399.0,0,41949.0,credit_card,refunded,2025-06-17 19:57:09,83836,Port Tammy,Mississippi,SR,2025-06-23,,kimberlymedina@example.com,+1-270-907-9420,mobile_web,True,
TXN-A0E35A4BEC2E,USER-122390,PROD-59514,beauty,1,701,701,0,0.0,126.18,0,827.18,upi,completed,2025-07-14 09:17:09,36323,Maryfurt,Minnesota,ZM,2025-07-18,2025-07-20,brendadixon@example.org,(689)814-1612,web,False,
TXN-3A933D4A714B,USER-439403,PROD-71393,books,3,1326,3978,5,198.9,680.24,0,4459.34,credit_card,completed,2025-09-15 23:14:09,28137,Nicolemouth,South Dakota,IL,2025-09-20,2025-09-20,qnelson@example.com,937-895-0209x70026,web,False,COUP4039
TXN-436F8A84AFA1,USER-119629,PROD-91229,beauty,1,2690,2690,10,269.0,435.78,0,2856.78,debit_card,completed,2025-08-23 01:15:09,71034,Port Nancyland,Ohio,AT,2025-08-29,2025-08-31,wchambers@example.com,+1-256-620-1753x703,mobile_web,True,COUP5638
TXN-2BE83165C0FE,USER-438270,PROD-63713,beauty,1,602,602,5,30.1,102.94,0,674.84,credit_card,cancelled,2025-10-16 06:36:09,89702,Jamesport,Virginia,GN,2025-10-19,,tinacoffey@example.org,479-530-3614x987,mobile_app,True,COUP2617
TXN-27A481132793,USER-133362,PROD-84843,toys,1,5589,5589,5,279.45,955.72,0,6265.27,debit_card,completed,2025-10-04 12:03:09,86987,North Brianna,West Virginia,BI,2025-10-07,2025-10-06,jordanhudson@example.org,843.608.9487x06056,web,False,COUP2310
TXN-ECA1922AE320,USER-590795,PROD-93744,electronics,1,24153,24153,15,3622.95,3695.41,0,24225.46,credit_card,completed,2025-11-15 12:31:09,16454,Simpsonhaven,Wisconsin,BD,2025-11-22,2025-11-17,brandonhull@example.net,550.563.5190x361,mobile_web,True,COUP5979
TXN-D03A56C3B099,USER-181721,PROD-38298,automotive,1,6864,6864,0,0.0,1235.52,0,8099.52,credit_card,completed,2025-06-15 00:12:09,22059,Lanceville,Alaska,QA,2025-06-19,2025-06-21,lmorton@example.net,943-317-3505x83199,mobile_web,False,
TXN-9A50EBE6683F,USER-882351,PROD-23829,jewelry,2,47918,95836,10,9583.6,15525.43,0,101777.83,credit_card,completed,2025-10-14 14:23:09,82466,Rileyland,Arkansas,AU,2025-10-21,2025-10-18,sedwards@example.org,(207)204-9611,mobile_web,True,COUP9747
TXN-DA954B2E2DAE,USER-729057,PROD-68066,beauty,1,1440,1440,20,288.0,207.36,0,1359.36,upi,completed,2025-06-20 17:56:09,39156,Moraleschester,Iowa,US,2025-06-25,2025-06-26,chavezsteven@example.com,+1-291-350-7859x311,web,True,COUP7145
TXN-9CBFC6C45C0F,USER-902903,PROD-82120,books,4,837,3348,0,0.0,602.64,0,3950.64,credit_card,completed,2025-09-18 12:47:09,78211,New David,North Carolina,IE,2025-09-25,2025-09-21,robert97@example.org,720.602.4968,mobile_app,True,
TXN-D6C3F13AF1D0,USER-414922,PROD-39083,sports,1,14420,14420,10,1442.0,2336.04,0,15314.04,net_banking,completed,2025-07-11 15:13:09,77003,East Terrance,Rhode Island,LV,2025-07-18,2025-07-17,miguel08@example.net,+1-520-938-8065x33315,web,True,COUP1618
TXN-BE92793DF18F,USER-582732,PROD-56616,home,1,4735,4735,15,710.25,724.45,0,4749.2,credit_card,completed,2025-09-15 05:12:09,91567,Greenemouth,Pennsylvania,TM,2025-09-21,2025-09-21,christina65@example.org,570-573-0337,web,True,COUP6319
TXN-52FC5DAC2A3E,USER-931420,PROD-73246,home,2,16199,32398,5,1619.9,5540.06,0,36318.16,debit_card,pending,2025-06-30 11:29:09,63513,Lindsayfurt,Indiana,MZ,2025-07-03,,margaretsmith@example.org,750-281-2473,mobile_web,False,COUP2285
TXN-53CAFE2DA566,USER-918017,PROD-17329,beauty,3,1575,4725,0,0.0,850.5,0,5575.5,net_banking,completed,2025-10-02 08:07:09,04391,East Justin,Iowa,IN,2025-10-09,2025-10-04,matthewspencer@example.org,702.541.0261,mobile_web,False,
TXN-5DA0B5358FC3,USER-156757,PROD-49948,automotive,1,3198,3198,5,159.9,546.86,0,3584.96,credit_card,completed,2025-10-22 06:05:09,40487,Allenstad,Texas,DO,2025-10-28,2025-10-27,ejohns@example.org,(823)538-6559,mobile_web,True,COUP4638
TXN-AC0CF649DFD3,USER-552917,PROD-47982,toys,1,1412,1412,0,0.0,254.16,0,1666.16,debit_card,completed,2025-08-19 23:43:09,06555,Port Amanda,Georgia,LR,2025-08-25,2025-08-25,brianflynn@example.org,997.431.7912x86857,mobile_app,True,
TXN-9104577FFAD5,USER-899049,PROD-27677,grocery,1,1195,1195,0,0.0,215.1,0,1410.1,debit_card,completed,2025-07-19 00:33:09,42683,Aliciafort,Virginia,SA,2025-07-22,2025-07-23,zadams@example.net,001-603-833-7363,mobile_app,False,
TXN-B3A1048A7AD1,USER-817999,PROD-85499,clothing,2,1221,2442,0,0.0,439.56,0,2881.56,credit_card,completed,2025-06-30 11:47:09,49926,Port Neil,Oklahoma,BS,2025-07-05,2025-07-03,karenphillips@example.net,(839)707-8956x776,mobile_app,False,
TXN-AB3ED685D47F,USER-753453,PROD-29112,grocery,3,141,423,0,0.0,76.14,50,549.14,debit_card,completed,2025-11-09 04:01:09,65714,Joshuatown,Idaho,PA,2025-11-12,2025-11-12,josephjones@example.org,588-781-4311x1508,mobile_web,True,
TXN-84CA139C2020,USER-972881,PROD-47707,electronics,2,22996,45992,0,0.0,8278.56,0,54270.56,debit_card,completed,2025-10-07 08:14:09,26275,Johnview,Illinois,MA,2025-10-11,2025-10-10,yeseniagoodwin@example.net,+1-240-944-5669,mobile_web,False,
TXN-AE5BAF739D3E,USER-675458,PROD-73311,jewelry,5,96672,483360,5,24168.0,82654.56,0,541846.56,debit_card,completed,2025-06-13 15:46:09,86234,Port Raymond,Iowa,RS,2025-06-18,2025-06-16,thomasblack@example.net,001-777-451-5366x37780,web,False,COUP4288
TXN-16F8F7B40882,USER-927524,PROD-90997,books,1,208,208,15,31.2,31.82,50,258.62,credit_card,completed,2025-06-13 10:25:09,76196,West Sherry,Alabama,SB,2025-06-16,2025-06-15,matthew66@example.net,001-868-845-9090x22599,mobile_app,False,COUP4787
TXN-C3F0E9D68EBE,USER-499194,PROD-76655,clothing,1,2884,2884,5,144.2,493.16,0,3232.96,credit_card,completed,2025-08-04 13:49:09,27266,Brownfurt,Illinois,PY,2025-08-07,2025-08-06,murphysuzanne@example.net,812-618-2097x0231,web,False,COUP6465
TXN-F25C25EC70C8,USER-613731,PROD-61563,home,1,802,802,0,0.0,144.36,0,946.36,debit_card,completed,2025-07-24 22:57:09,27487,West Donna,California,PH,2025-07-27,2025-07-31,woodalex@example.com,(862)912-8671x63234,mobile_app,False,
TXN-B7020C94ED3C,USER-954441,PROD-13862,automotive,1,18862,18862,0,0.0,3395.16,0,22257.16,credit_card,completed,2025-08-24 15:05:09,21312,Brianahaven,Virginia,LA,2025-08-31,2025-09-01,ahill@example.org,216.393.8597x779,mobile_web,True,
TXN-4F51B6B4DA05,USER-537605,PROD-41504,jewelry,1,21021,21021,0,0.0,3783.78,0,24804.78,debit_card,completed,2025-10-28 01:07:09,38238,Reedport,Montana,VA,2025-11-01,2025-11-03,robertwhite@example.net,001-667-362-9160x3248,mobile_web,True,
TXN-2C12112B3615,USER-244818,PROD-50501,automotive,1,9363,9363,15,1404.45,1432.54,0,9391.09,upi,completed,2025-07-09 02:28:09,91995,South Robert,Wisconsin,TG,2025-07-12,2025-07-15,carneycharles@example.org,756.872.4380x70176,mobile_web,True,COUP4016
TXN-9AFF2976636F,USER-433025,PROD-29073,electronics,3,21385,64155,0,0.0,11547.9,0,75702.9,credit_card,completed,2025-06-19 08:31:09,25981,Johnsonview,Delaware,KN,2025-06-23,2025-06-27,markgoodman@example.com,311.483.7274x220,web,True,
TXN-FBEE84C4D7D0,USER-237935,PROD-34215,electronics,2,40606,81212,5,4060.6,13887.25,0,91038.65,debit_card,completed,2025-10-01 10:47:09,39055,New Judithburgh,California,SV,2025-10-06,2025-10-03,byrderic@example.com,(830)683-7081,mobile_web,False,COUP3196
TXN-C5E34206C2FF,USER-626725,PROD-89260,grocery,2,1508,3016,0,0.0,542.88,0,3558.88,credit_card,completed,2025-10-20 01:34:09,58695,New Adamfurt,Wyoming,FR,2025-10-23,2025-10-25,nicholasallen@example.org,4604053131,web,False,
TXN-690307F19295,USER-533108,PROD-39170,sports,1,12815,12815,0,0.0,2306.7,0,15121.7,net_banking,completed,2025-06-25 16:04:09,06269,Huntmouth,Massachusetts,TJ,2025-06-30,2025-07-03,colleenvilla@example.com,(913)531-5520x65063,mobile_app,True,
TXN-C461062F1D9C,USER-548324,PROD-63066,electronics,2,40341,80682,0,0.0,14522.76,0,95204.76,credit_card,completed,2025-07-06 12:14:09,09153,Debrastad,Arizona,BJ,2025-07-13,2025-07-13,robertsaunders@example.com,489-724-1956,mobile_web,True,
TXN-3F1A1D91F1A9,USER-645940,PROD-24328,grocery,2,985,1970,0,0.0,354.6,0,2324.6,cod,completed,2025-08-20 08:46:09,23481,Tiffanyfort,California,LT,2025-08-27,2025-08-25,franklinbrenda@example.com,338.290.3091x43639,mobile_web,True,
TXN-6E00F722DCBB,USER-299072,PROD-48165,grocery,3,865,2595,10,259.5,420.39,0,2755.89,credit_card,completed,2025-09-15 11:50:09,18530,Victorborough,Georgia,MT,2025-09-18,2025-09-22,dawnyoung@example.net,+1-775-724-5086x403,mobile_web,True,COUP8595
TXN-C7B427689DD2,USER-970206,PROD-94685,grocery,2,235,470,0,0.0,84.6,50,604.6,upi,cancelled,2025-06-04 14:40:09,32253,New Brian,Texas,HU,2025-06-10,,cathyjames@example.com,(570)417-1302,mobile_app,False,
TXN-479337FC8791,USER-572788,PROD-13265,home,1,15066,15066,10,1506.6,2440.69,0,16000.09,credit_card,completed,2025-09-26 21:04:09,12528,New Ana,Indiana,GW,2025-09-30,2025-10-03,simmonsstuart@example.org,001-933-362-9344x9734,mobile_web,True,COUP2494
TXN-E255AEF00932,USER-219710,PROD-68903,beauty,1,499,499,0,0.0,89.82,50,638.82,upi,completed,2025-10-20 19:13:09,47632,Grayfort,New Hampshire,NO,2025-10-26,2025-10-22,ywolf@example.com,4666149828,web,False,
TXN-69095FD0F464,USER-692960,PROD-96445,home,3,5512,16536,0,0.0,2976.48,0,19512.48,upi,completed,2025-09-11 07:59:09,50367,Torresport,Missouri,TJ,2025-09-17,2025-09-15,ijones@example.net,832.930.0857x6665,mobile_web,True,
TXN-D15BB7FAF1C7,USER-223264,PROD-27245,sports,2,457,914,0,0.0,164.52,0,1078.52,debit_card,pending,2025-07-14 07:10:09,40846,South Nicoleville,Missouri,TM,2025-07-20,,jamesgraham@example.com,001-458-675-0663x37050,web,True,
TXN-1DBCF275060C,USER-717466,PROD-96438,grocery,1,979,979,0,0.0,176.22,0,1155.22,debit_card,completed,2025-07-12 23:09:09,79856,Blackburnberg,Kentucky,HU,2025-07-19,2025-07-20,alexanderwise@example.net,001-866-691-8362x644,web,True,
